target,derog_cnt,collect_cnt,banruptcy_ind,inq_cnt06,inq_time_last,inq_finance_cnt24,tl_time_first,tl_time_last,tl_cnt03,tl_cnt12,tl_cnt24,tl_cnt,tl_sum,tl_max_sum,tl_sat_cnt,tl_del60_cnt,tl_bad_cnt24,tl75_util_cnt,tl50_util_cnt,tl_bal_hc_pct,tl_sat_pct,tl_del3060_cnt24,tl_del90_cnt24,tl_del60_cnt_all,tl_open_pct,tl_bad_derog_cnt,tl_del60_cnt24,tl_open24_pct
0,0,0,0,3,1.0,3,185,5,0,5,8,12.0,27146.0,38887.0,22.0,1,1,4.0,4.0,0.7,0.59,3,1,2,0.44,1,2,0.67
0,2,2,0,2,1.0,2,149,10,0,2,3,4.0,18299.0,21179.0,5.0,0,0,1.0,2.0,0.86,0.6,2,0,1,0.8,1,1,0.75
0,1,0,1,2,1.0,0,183,11,0,1,2,1.0,2318.0,2611.0,6.0,0,0,1.0,1.0,0.89,0.71,0,0,1,0.14,0,0,2.0
0,1,0,1,1,1.0,1,238,22,0,0,2,6.0,10121.0,21777.0,18.0,7,0,3.0,3.0,0.46,0.28,0,0,7,0.24,0,0,0.33
0,0,0,0,11,0.0,11,86,9,0,2,3,4.0,4205.0,6431.0,5.0,1,0,0.0,2.0,0.65,0.83,0,0,1,0.67,0,0,0.75
0,0,0,0,1,1.0,1,46,7,0,1,1,1.0,2737.0,4000.0,2.0,0,0,0.0,1.0,0.68,0.25,0,0,0,0.25,0,0,1.0
0,0,0,0,2,3.0,1,137,6,0,1,1,6.0,8317.0,16109.0,5.0,3,1,3.0,4.0,0.52,0.63,0,1,3,0.75,1,1,0.17
0,2,0,1,7,0.0,5,248,20,0,0,1,1.0,4062.0,4836.0,6.0,4,1,1.0,1.0,0.84,0.23,0,1,5,0.08,1,1,1.0
0,0,0,0,5,1.0,6,143,1,1,5,8,21.0,50811.0,126553.0,31.0,0,0,3.0,11.0,0.4,0.72,0,0,0,0.58,0,0,0.38
0,1,1,0,4,1.0,6,38,1,1,2,2,5.0,2570.0,10093.0,4.0,0,0,1.0,1.0,0.25,0.8,0,0,0,1.0,0,0,0.4
0,2,0,1,2,2.0,3,159,5,0,1,2,5.0,3583.0,3435.0,3.0,14,3,3.0,4.0,1.04,0.16,0,3,14,0.26,3,3,0.4
0,0,0,0,8,0.0,25,269,3,1,3,13,7.0,18917.0,20068.0,18.0,0,0,3.0,4.0,0.94,0.43,3,0,5,0.3,0,1,1.86
0,2,0,0,4,5.0,4,159,16,0,0,1,1.0,1880.0,10500.0,5.0,5,1,0.0,0.0,0.18,0.5,3,1,6,0.1,1,4,1.0
0,0,0,0,0,0.0,0,118,4,0,2,3,14.0,22938.0,33940.0,15.0,0,0,7.0,8.0,0.68,0.88,0,0,0,0.82,0,0,0.21
0,0,0,0,2,0.0,1,284,4,0,4,6,11.0,43830.0,49891.0,26.0,1,0,9.0,11.0,0.88,0.43,3,0,2,0.37,0,0,0.55
0,1,1,0,3,0.0,1,146,6,0,1,2,6.0,37233.0,50693.0,8.0,0,0,2.0,4.0,0.73,0.78,0,0,0,0.67,0,0,0.33
0,0,0,0,0,0.0,0,35,35,0,0,0,1.0,640.0,4200.0,1.0,0,0,0.0,0.0,0.15,1.0,0,0,0,1.0,0,0,0.0
0,1,0,1,2,0.0,1,116,6,0,3,3,4.0,3782.0,4385.0,15.0,10,2,2.0,3.0,0.86,0.38,0,2,11,0.15,2,2,0.75
0,0,0,0,3,1.0,1,166,6,0,2,2,12.0,26561.0,35778.0,25.0,1,0,6.0,7.0,0.74,0.44,3,1,2,0.44,1,1,0.17
0,1,0,1,9,1.0,6,172,4,0,1,4,3.0,664.0,900.0,8.0,9,0,1.0,2.0,0.74,0.29,0,0,10,0.18,0,0,1.33
0,2,0,0,4,1.0,5,202,5,0,2,6,8.0,6170.0,7051.0,9.0,2,2,6.0,6.0,0.88,0.46,2,2,4,0.62,2,3,0.75
0,0,0,0,4,2.0,8,235,2,1,5,7,7.0,30612.0,37661.0,11.0,3,3,3.0,4.0,0.81,0.67,0,3,7,0.47,3,3,1.0
0,1,0,1,4,1.0,7,284,4,0,1,1,1.0,20151.09560810811,31205.900675675675,1.0,1,0,3.1216821785591176,4.0779041709755255,0.6482223724231159,0.5,0,0,1,0.5,0,0,1.0
0,0,0,0,1,2.0,0,211,8,0,1,2,10.0,35525.0,70901.0,11.0,1,0,2.0,5.0,0.5,0.83,2,0,1,0.83,0,1,0.2
0,0,0,0,0,0.0,0,228,7,0,3,7,19.0,22357.0,68912.0,25.0,0,0,1.0,4.0,0.32,0.73,0,0,1,0.73,0,0,0.37
0,0,0,0,0,23.0,0,134,66,0,0,0,4.0,11037.0,18485.0,6.0,0,0,2.0,2.0,0.6,0.67,0,0,0,0.67,0,0,0.0
0,0,0,0,2,3.0,1,275,3,1,2,8,14.0,13503.0,27935.0,23.0,0,0,6.0,7.0,0.48,0.67,0,0,0,0.47,0,0,0.57
0,2,2,0,2,1.0,3,10,10,0,1,1,1.0,3960.0,4570.0,1.0,0,0,1.0,1.0,0.87,1.0,0,0,0,1.0,2,0,1.0
0,0,0,0,1,2.0,2,141,25,0,0,0,14.0,41782.0,69083.0,22.0,1,0,4.0,5.0,0.6,0.58,0,0,1,0.58,0,0,0.0
0,1,1,0,1,4.0,2,420,4,0,3,4,7.0,39464.0,49561.0,15.0,0,0,4.0,4.0,0.8,0.47,2,0,1,0.41,1,1,0.57
0,0,0,0,2,1.0,1,345,9,0,1,1,6.0,28382.0,38110.0,7.0,0,0,2.0,3.0,0.74,1.0,0,0,0,0.86,0,0,0.17
0,1,0,1,2,1.0,1,59,1,1,2,2,3.0,16865.0,17353.0,4.0,0,0,1.0,1.0,0.97,0.6,0,0,0,0.6,0,0,0.67
0,0,0,0,5,1.0,5,273,5,0,1,5,16.0,42706.0,63063.0,26.0,0,0,8.0,10.0,0.68,0.68,0,0,0,0.57,0,0,0.31
0,0,0,0,0,15.0,1,145,14,0,0,2,5.0,43606.0,50438.0,8.0,0,0,4.0,4.0,0.86,0.56,0,0,1,0.56,0,0,0.4
0,0,0,0,8,2.0,4,364,4,0,4,8,22.0,90891.0,156960.0,45.0,0,0,5.0,12.0,0.58,0.48,0,0,0,0.42,0,0,0.36
0,2,2,0,2,2.0,2,241,5,0,1,1,7.0,28623.0,44480.0,12.0,0,0,3.0,4.0,0.64,0.46,3,0,0,0.54,0,0,0.14
0,3,2,0,3,2.0,8,80,4,0,4,6,4.0,16374.0,21583.0,10.0,1,0,2.0,3.0,0.76,0.73,0,0,3,0.36,1,0,1.5
0,0,0,0,4,1.0,1,152,7,0,2,10,22.0,61264.0,169832.0,36.0,2,1,4.0,7.0,0.36,0.71,0,1,2,0.52,1,1,0.45
0,1,1,0,0,11.0,0,191,19,0,0,1,2.0,445.0,544.0,2.0,1,0,1.0,1.0,0.82,0.33,0,0,1,0.67,0,0,0.5
0,0,0,0,0,0.0,0,138,7,0,4,11,13.0,5333.0,28615.0,34.0,0,0,1.0,3.0,0.19,0.74,0,0,0,0.37,0,0,0.85
0,7,7,0,4,3.0,13,99,5,0,1,2,9.0,9715.0,18395.0,23.0,10,7,3.0,4.0,0.53,0.25,2,8,13,0.25,11,9,0.22
0,1,0,0,11,1.0,6,131,34,0,0,0,2.0,1325.0,3800.0,4.0,3,1,0.0,1.0,0.35,0.13,0,1,6,0.25,1,1,0.0
0,3,1,1,10,0.0,11,96,4,0,2,3,4.0,7565.0,9649.0,3.0,8,1,2.0,2.0,0.78,0.27,0,1,8,0.36,2,1,0.75
0,1,1,0,3,2.0,2,247,25,0,0,0,4.0,17206.0,20841.0,13.0,0,0,2.0,3.0,0.83,0.54,0,0,0,0.31,0,0,0.0
0,0,0,0,2,1.0,1,153,9,0,1,1,16.0,31409.0,55291.0,18.0,0,0,3.0,9.0,0.57,0.94,0,0,0,0.89,0,0,0.06
0,0,0,0,1,1.0,0,333,11,0,1,3,12.0,32185.0,60703.0,23.0,0,0,2.0,5.0,0.53,0.63,0,0,1,0.5,0,0,0.25
0,2,1,0,3,4.0,4,98,7,0,1,1,7.0,2980.0,4197.0,16.0,3,1,2.0,2.0,0.71,0.47,3,3,7,0.37,3,5,0.14
0,0,0,0,1,3.0,0,258,3,1,2,3,7.0,8740.0,11053.0,21.0,0,0,4.0,4.0,0.79,0.36,3,0,1,0.28,0,1,0.43
0,0,0,0,3,4.0,1,311,4,0,4,20,24.0,84790.0,163281.0,47.0,0,0,3.0,7.0,0.52,0.68,0,0,0,0.43,0,0,0.83
0,0,0,1,1,1.0,3,161,3,1,8,11,14.0,25937.0,62068.0,25.0,0,0,3.0,5.0,0.42,0.58,0,0,0,0.45,0,0,0.79
0,1,1,0,0,0.0,0,9,2,1,2,2,2.0,534.0,2163.0,1.0,0,0,1.0,1.0,0.25,0.5,0,0,0,1.0,0,0,1.0
0,0,0,0,2,3.0,1,258,5,0,5,12,18.0,68264.0,86306.0,29.0,0,0,11.0,13.0,0.79,0.74,0,0,0,0.58,0,0,0.67
0,0,0,0,1,1.0,1,315,6,0,4,8,11.0,23879.0,39836.0,29.0,0,0,5.0,8.0,0.6,0.58,0,0,0,0.35,0,0,0.73
0,1,0,1,3,1.0,8,157,3,1,7,11,13.0,27664.0,33110.0,19.0,0,0,6.0,9.0,0.84,0.76,0,0,0,0.62,0,0,0.85
0,0,0,0,0,8.0,0,152,8,0,1,1,7.0,20288.0,42478.0,14.0,0,0,1.0,2.0,0.48,0.5,0,0,0,0.5,0,0,0.14
0,3,3,0,4,0.0,12,296,2,1,2,3,2.0,2298.0,2298.0,3.0,1,0,1.0,1.0,1.0,0.6,0,1,1,0.4,2,1,1.5
0,0,0,0,1,1.0,4,147,13,0,0,4,10.0,18527.0,21576.0,28.0,0,0,5.0,6.0,0.86,0.53,0,0,1,0.33,0,0,0.4
0,0,0,0,1,1.0,1,204,5,0,4,8,20.0,25843.0,104643.0,26.0,0,0,2.0,4.0,0.25,0.79,0,0,0,0.69,0,0,0.4
0,0,0,0,0,7.0,3,53,7,0,4,9,11.0,24167.0,31930.0,13.0,0,0,6.0,7.0,0.76,0.75,0,0,1,0.69,0,0,0.82
0,0,0,0,2,1.0,0,131,13,0,0,5,8.0,19731.0,31587.0,16.0,0,0,1.0,3.0,0.62,0.81,0,0,0,0.5,0,0,0.63
0,0,0,0,3,1.0,1,160,4,0,3,7,23.0,77066.0,92456.0,37.0,0,0,12.0,14.0,0.83,0.77,0,0,0,0.59,0,0,0.3
0,0,0,0,3,1.0,1,83,13,0,0,4,7.0,13894.0,30054.0,8.0,0,0,2.0,4.0,0.46,0.78,0,0,0,0.78,0,0,0.57
0,1,0,0,2,0.0,0,308,0,1,3,3,11.0,19585.0,40366.0,17.0,0,0,4.0,6.0,0.49,0.83,0,0,0,0.61,0,0,0.27
0,2,0,0,0,7.0,0,128,2,1,3,7,11.0,34450.0,42636.0,15.0,0,0,8.0,10.0,0.81,0.5,0,0,1,0.61,0,0,0.64
0,2,2,0,3,1.0,12,133,3,1,1,1,5.0,43659.0,54725.0,8.0,4,1,4.0,5.0,0.8,0.15,2,2,8,0.38,4,3,0.2
0,0,0,0,5,1.0,5,333,2,1,1,3,6.0,19206.0,24396.0,24.0,1,0,3.0,3.0,0.79,0.25,0,0,1,0.21,0,0,0.5
0,1,0,0,0,13.0,10,263,16,0,0,2,6.0,7833.0,18264.0,20.0,1,0,1.0,1.0,0.43,0.3,3,0,2,0.26,0,1,0.33
0,5,5,0,4,1.0,1,236,11,0,1,1,2.0,1921.0,1921.0,3.0,1,1,1.0,1.0,1.0,0.25,0,2,3,0.5,5,2,0.5
0,5,4,0,7,1.0,2,71,2,1,7,15,13.0,10874.0,21223.0,17.0,0,0,5.0,6.0,0.51,0.76,0,0,0,0.62,1,0,1.15
0,0,0,0,4,1.0,5,57,1,1,1,4,5.0,5574.0,8835.0,6.0,0,0,2.0,4.0,0.63,0.86,0,0,0,0.71,0,0,0.8
0,0,0,0,1,0.0,1,429,15,0,0,1,21.0,21106.0,64391.0,23.0,0,0,1.0,4.0,0.33,0.88,0,0,0,0.84,0,0,0.05
0,0,0,0,1,3.0,1,176,9,0,1,3,10.0,25983.0,33872.0,9.0,0,0,3.0,4.0,0.77,0.55,3,0,0,0.91,0,0,0.3
0,0,0,0,1,5.0,1,142,3,1,3,6,15.0,55022.0,84537.0,18.0,2,0,3.0,6.0,0.65,0.64,0,2,2,0.68,2,2,0.4
0,0,0,0,1,2.0,1,179,29,0,0,0,7.0,11833.0,12738.0,16.0,0,0,4.0,5.0,0.93,0.56,3,0,2,0.44,0,2,0.0
0,0,0,0,12,1.0,10,217,3,1,4,7,9.0,18370.0,37263.0,24.0,6,5,4.0,5.0,0.49,0.34,2,5,8,0.28,5,6,0.78
0,1,0,1,0,0.0,0,102,11,0,2,2,7.0,11019.0,12111.0,15.0,8,3,5.0,6.0,0.91,0.26,0,3,8,0.3,3,3,0.29
0,1,0,1,2,1.0,3,99,9,0,1,1,3.0,17626.0,27059.0,3.0,0,0,1.0,2.0,0.65,0.75,0,0,0,0.75,0,0,0.33
0,0,0,0,2,1.0,0,213,6,0,1,1,7.0,38942.0,41559.0,13.0,1,0,5.0,6.0,0.94,0.07,3,0,3,0.5,0,1,0.14
0,0,0,0,2,0.0,1,62,5,0,1,2,8.0,31012.0,62815.0,11.0,0,0,1.0,3.0,0.49,0.64,0,0,0,0.73,0,0,0.25
0,10,6,0,7,1.0,8,385,6,0,3,4,1.0,455.0,775.0,14.0,2,0,0.0,1.0,0.59,0.53,0,0,2,0.06,4,0,4.0
0,2,2,0,1,1.0,3,28,5,0,2,4,4.0,15140.0,18048.0,5.0,0,0,2.0,3.0,0.84,1.0,0,0,0,0.8,0,0,1.0
0,0,0,0,0,12.0,1,148,12,0,1,2,2.0,38298.0,40651.0,13.0,1,1,1.0,2.0,0.94,0.38,0,1,1,0.13,1,1,1.0
0,5,5,0,6,2.0,5,309,3,1,2,2,5.0,31751.0,33681.0,7.0,0,0,3.0,4.0,0.94,0.67,0,0,0,0.56,5,0,0.4
0,2,1,0,3,2.0,16,234,3,1,6,8,13.0,25930.0,36552.0,29.0,3,0,3.0,4.0,0.71,0.56,0,0,10,0.38,0,0,0.62
0,1,1,0,1,0.0,0,326,9,0,2,4,5.0,19877.0,25480.0,12.0,3,1,3.0,4.0,0.78,0.35,0,1,3,0.29,2,1,0.8
0,0,0,0,0,19.0,0,348,24,0,0,2,8.0,274.0,5743.0,15.0,0,0,0.0,0.0,0.05,0.63,0,1,1,0.5,1,1,0.25
0,0,0,0,1,1.0,1,239,6,0,2,2,6.0,949.0,7390.0,10.0,0,0,1.0,1.0,0.13,0.4,1,0,3,0.6,0,0,0.33
0,0,0,0,0,7.0,1,313,10,0,2,7,15.0,53448.0,79890.0,24.0,0,0,7.0,8.0,0.67,0.54,3,0,2,0.58,0,2,0.47
0,6,6,0,3,1.0,0,44,2,3,10,14,11.0,23335.0,27751.0,15.0,0,0,7.0,9.0,0.84,0.65,0,0,0,0.48,4,0,1.27
0,3,3,0,1,1.0,1,221,9,0,1,2,4.0,12546.0,21104.0,5.0,0,0,1.0,3.0,0.59,0.67,0,0,1,0.67,0,0,0.5
0,3,3,0,2,1.0,3,120,11,0,1,2,5.0,13619.0,18614.0,6.0,3,3,1.0,2.0,0.73,0.42,0,3,5,0.42,6,3,0.4
0,0,0,0,1,4.0,7,261,8,0,5,10,22.0,81984.0,137611.0,36.0,0,0,4.0,4.0,0.6,0.64,3,1,1,0.56,1,1,0.45
0,0,0,0,2,0.0,4,125,39,0,0,0,6.0,4682.0,7342.0,9.0,1,1,2.0,3.0,0.64,0.28,3,1,2,0.33,1,2,0.0
0,3,0,1,1,0.0,0,183,14,0,0,1,6.0,6588.0,15795.0,9.0,5,0,4.0,4.0,0.42,0.5,0,0,5,0.43,2,0,0.17
0,0,0,0,0,0.0,0,445,16,0,0,1,9.0,22423.0,27367.0,15.0,0,0,6.0,7.0,0.82,0.87,0,0,0,0.6,0,0,0.11
0,0,0,0,3,1.0,6,113,10,0,3,10,8.0,52149.0,57576.0,29.0,0,0,6.0,7.0,0.91,0.7,0,0,0,0.27,0,0,1.25
0,1,1,0,3,3.0,5,376,5,0,2,2,13.0,15467.0,27509.0,14.0,2,1,4.0,4.0,0.56,0.56,3,2,3,0.72,3,2,0.15
0,0,0,0,1,0.0,1,161,25,0,0,0,3.0,1589.0,10500.0,8.0,0,0,0.0,0.0,0.15,0.6,0,0,0,0.3,0,0,0.0
0,0,0,0,1,3.0,0,210,84,0,0,0,3.0,5953.0,10822.0,5.0,1,0,0.0,1.0,0.55,0.67,0,0,1,0.5,0,0,0.0
0,0,0,0,1,1.0,1,180,17,0,0,2,11.0,13527.0,15723.0,18.0,0,0,6.0,6.0,0.86,0.57,3,0,1,0.52,0,1,0.18
0,0,0,0,6,1.0,3,91,1,1,5,8,11.0,21138.0,35426.0,26.0,0,0,3.0,4.0,0.6,0.7,0,0,0,0.41,0,0,0.73
0,2,1,1,3,0.0,2,106,76,0,0,0,2.0,268.0,1000.0,2.0,3,1,0.0,0.0,0.27,0.33,0,1,4,0.33,1,1,0.0
0,0,0,0,3,1.0,2,140,14,0,0,1,7.0,17814.0,23242.0,7.0,2,1,3.0,3.0,0.77,0.78,0,1,2,0.78,1,1,0.14
0,0,0,0,0,16.0,1,232,12,0,1,3,5.0,1821.0,7622.0,15.0,1,0,2.0,2.0,0.24,0.32,3,1,9,0.26,1,4,0.6
0,0,0,0,3,1.0,4,246,3,1,2,3,15.0,71126.0,76309.0,29.0,1,0,11.0,12.0,0.93,0.61,0,0,1,0.45,0,0,0.2
0,4,3,0,3,1.0,2,110,9,0,1,2,1.0,241.0,4097.0,12.0,0,0,0.0,0.0,0.06,0.42,0,0,1,0.08,2,0,2.0
0,2,2,0,3,1.0,3,188,22,0,0,2,6.0,14251.0,22371.0,8.0,5,3,1.0,3.0,0.64,0.23,0,4,9,0.46,6,4,0.33
0,3,3,0,3,0.0,2,155,35,0,0,0,5.0,6855.0,11085.0,10.0,1,1,1.0,1.0,0.62,0.25,0,5,6,0.42,8,5,0.0
0,0,0,0,3,0.0,2,16,16,0,0,3,3.0,2184.0,5000.0,3.0,0,0,0.0,0.0,0.44,1.0,0,0,0,1.0,0,0,1.0
0,0,0,0,19,0.0,17,107,2,2,6,9,15.0,66130.0,80396.0,22.0,3,1,5.0,7.0,0.82,0.5,0,1,6,0.5,1,1,0.6
0,0,0,0,1,1.0,0,127,44,0,0,0,3.0,42065.0,47606.0,8.0,2,1,2.0,3.0,0.88,0.08,2,4,8,0.25,4,5,0.0
0,0,0,0,7,1.0,4,372,3,1,1,1,13.0,12169.0,43957.0,16.0,0,0,1.0,2.0,0.28,0.7,0,0,0,0.65,0,0,0.08
0,0,0,0,3,1.0,3,72,3,1,2,6,11.0,19470.0,30661.0,15.0,0,0,4.0,5.0,0.64,0.69,0,0,0,0.69,0,0,0.55
0,0,0,0,5,1.0,4,120,3,1,5,11,11.0,9078.0,16772.0,15.0,1,0,3.0,3.0,0.54,0.61,2,0,1,0.61,0,1,1.0
0,0,0,0,12,0.0,9,115,3,1,8,22,28.0,207979.0,242934.0,44.0,0,0,17.0,19.0,0.86,0.83,0,0,0,0.6,0,0,0.79
0,2,0,0,1,1.0,3,311,9,0,1,6,13.0,34583.0,44135.0,23.0,0,0,7.0,8.0,0.78,0.65,3,0,0,0.57,0,0,0.46
0,0,0,0,3,3.0,4,32,3,1,3,4,5.0,3954.0,5979.0,4.0,0,0,2.0,5.0,0.66,0.8,0,0,0,1.0,0,0,0.8
0,4,0,1,2,0.0,0,157,7,0,1,1,2.0,21179.0,23802.0,7.0,1,1,2.0,2.0,0.89,0.38,0,1,1,0.25,2,1,0.5
0,0,0,0,1,0.0,2,109,6,0,3,4,10.0,31954.0,35414.0,22.0,7,4,7.0,8.0,0.9,0.26,3,6,10,0.32,6,7,0.4
0,0,0,0,0,7.0,0,317,7,0,4,7,21.0,10591.0,80903.0,26.0,0,0,1.0,1.0,0.13,0.73,2,0,1,0.7,0,1,0.33
0,5,1,0,0,8.0,1,150,20,0,0,2,4.0,17073.0,27107.0,5.0,1,1,0.0,1.0,0.63,0.5,2,1,2,0.67,3,2,0.5
0,0,0,0,4,1.0,6,98,8,0,1,7,4.0,2903.0,4078.0,7.0,3,2,1.0,1.0,0.71,0.38,0,3,3,0.31,3,3,1.75
0,1,0,1,3,2.0,5,114,2,1,2,2,3.0,25612.0,27283.0,7.0,3,1,2.0,3.0,0.94,0.18,0,1,3,0.27,1,1,0.67
0,1,1,0,4,2.0,3,202,2,2,5,6,7.0,11766.0,19708.0,7.0,0,0,3.0,3.0,0.6,0.67,0,0,0,0.78,1,0,0.86
0,0,0,0,2,4.0,7,265,3,2,3,6,13.0,25639.0,77037.0,19.0,0,0,5.0,7.0,0.33,0.81,0,0,2,0.62,0,0,0.46
0,1,1,0,3,1.0,4,95,8,0,4,5,2.0,0.0,433.0,5.0,1,0,3.1216821785591176,4.0779041709755255,0.0,0.3,2,0,2,0.2,1,1,2.5
0,0,0,0,1,3.0,1,162,21,0,0,1,3.0,26828.0,34190.0,6.0,4,2,1.0,1.0,0.78,0.18,0,4,10,0.27,4,4,0.33
0,2,0,0,2,3.0,0,183,11,0,1,1,4.0,0.0,4082.0,13.0,0,0,3.1216821785591176,4.0779041709755255,0.0,0.23,0,1,4,0.31,3,1,0.25
0,2,2,0,0,10.0,0,186,25,0,0,0,2.0,2317.0,4012.0,6.0,0,0,0.0,2.0,0.58,0.38,3,0,1,0.25,1,0,0.0
0,0,0,0,0,0.0,0,360,51,0,0,0,2.0,7937.0,8834.0,5.0,0,0,2.0,2.0,0.9,0.4,0,0,0,0.4,0,0,0.0
0,0,0,0,1,2.0,2,82,2,1,5,11,15.0,5728.0,22801.0,19.0,0,0,2.0,2.0,0.25,0.63,0,0,0,0.63,0,0,0.73
0,0,0,0,0,21.0,1,191,18,0,0,2,8.0,13525.0,28172.0,14.0,1,1,2.0,3.0,0.48,0.2,3,2,6,0.53,2,4,0.25
0,0,0,0,7,1.0,16,65,7,0,3,15,15.0,30456.0,63283.0,24.0,0,0,2.0,3.0,0.48,0.92,0,0,0,0.6,0,0,1.0
0,3,2,0,14,0.0,4,17,17,0,0,1,1.0,0.0,2000.0,1.0,0,0,3.1216821785591176,4.0779041709755255,0.0,1.0,0,0,0,1.0,3,0,1.0
0,3,1,1,0,10.0,0,76,17,0,0,2,1.0,11345.0,20169.0,6.0,8,1,0.0,1.0,0.56,0.29,0,1,8,0.07,1,1,2.0
0,0,0,0,2,1.0,1,127,7,0,1,1,7.0,18475.0,33981.0,17.0,1,1,3.0,3.0,0.54,0.45,0,1,2,0.35,1,1,0.14
0,0,0,0,5,1.0,0,222,24,0,0,1,4.0,1961.0,12806.0,7.0,0,0,0.0,0.0,0.15,0.57,0,0,1,0.57,0,0,0.25
0,0,0,0,2,1.0,1,243,3,1,2,3,10.0,12081.0,55959.0,16.0,0,0,1.0,1.0,0.22,0.6,0,0,0,0.5,0,0,0.3
0,0,0,0,2,1.0,4,162,5,0,6,9,11.0,27854.0,48029.0,16.0,0,0,2.0,5.0,0.58,0.71,0,0,0,0.65,0,0,0.82
0,0,0,0,1,1.0,1,282,12,0,1,3,10.0,39966.0,54409.0,16.0,0,0,4.0,5.0,0.73,0.56,1,0,3,0.63,0,0,0.3
0,1,0,0,0,0.0,0,259,25,0,0,0,3.0,20151.09560810811,31205.900675675675,8.0,2,1,3.1216821785591176,4.0779041709755255,0.6482223724231159,0.4,0,1,5,0.3,1,1,0.0
0,0,0,0,0,0.0,0,101,1,1,2,3,6.0,35442.0,39498.0,10.0,3,2,3.0,3.0,0.9,0.4,1,3,4,0.4,3,3,0.5
0,0,0,0,6,0.0,4,92,2,1,4,6,19.0,72047.0,112928.0,29.0,0,0,3.0,5.0,0.64,0.72,0,0,0,0.59,0,0,0.32
0,0,0,0,2,1.0,2,208,18,0,0,5,11.0,18873.0,35132.0,24.0,0,0,4.0,6.0,0.54,0.54,1,0,1,0.42,0,0,0.45
0,2,2,0,0,0.0,0,246,36,0,0,0,19.0,45036.0,160217.0,18.0,5,5,0.0,7.0,0.28,0.67,0,5,5,0.79,7,5,0.0
0,12,10,0,1,5.0,1,189,24,0,0,1,3.0,10864.0,13138.0,8.0,2,1,2.0,2.0,0.83,0.08,3,3,6,0.23,12,5,0.33
0,2,0,0,0,13.0,2,106,50,0,0,0,2.0,1340.0,1500.0,2.0,0,0,1.0,1.0,0.89,1.0,0,0,0,1.0,0,0,0.0
0,5,5,0,1,0.0,2,170,7,0,1,3,5.0,3477.0,4156.0,9.0,0,0,2.0,3.0,0.84,0.56,2,0,2,0.56,4,1,0.6
0,1,1,0,2,2.0,2,151,17,0,0,1,7.0,4519.0,5993.0,8.0,3,1,2.0,5.0,0.75,0.09,3,3,5,0.64,4,5,0.14
0,0,0,0,3,0.0,0,196,6,0,4,9,14.0,20945.0,25911.0,24.0,0,0,9.0,12.0,0.81,0.62,0,0,1,0.54,0,0,0.64
0,0,0,0,0,13.0,1,47,4,0,4,7,8.0,35806.0,52850.0,8.0,0,0,1.0,5.0,0.68,0.73,0,0,0,0.73,0,0,0.88
0,1,1,0,4,0.0,8,195,3,1,3,5,6.0,9708.0,10901.0,14.0,0,0,3.0,3.0,0.89,0.53,0,0,4,0.4,1,0,0.83
0,0,0,0,4,1.0,3,120,6,0,1,2,12.0,19210.0,22671.0,16.0,1,1,7.0,7.0,0.85,0.72,0,1,2,0.67,1,1,0.17
0,0,0,0,2,1.0,1,167,3,1,6,9,19.0,36845.0,56317.0,32.0,0,0,8.0,10.0,0.65,0.68,0,0,0,0.56,0,0,0.47
0,0,0,0,7,2.0,8,356,3,1,6,6,18.0,18323.0,30838.0,27.0,0,0,7.0,7.0,0.59,0.55,2,1,3,0.58,1,2,0.33
0,1,1,0,1,1.0,1,93,3,1,5,6,5.0,18399.0,19089.0,9.0,4,2,3.0,4.0,0.96,0.53,0,3,4,0.33,4,3,1.2
0,0,0,0,0,9.0,3,171,5,0,3,5,6.0,20267.0,20973.0,19.0,0,0,4.0,4.0,0.97,0.3,0,2,3,0.26,2,2,0.83
0,0,0,0,1,6.0,3,158,5,0,3,9,7.0,10440.0,20624.0,10.0,0,0,3.0,4.0,0.51,0.71,0,0,0,0.5,0,0,1.29
0,2,1,1,14,0.0,13,138,7,0,2,6,9.0,17253.0,20891.0,10.0,1,0,6.0,7.0,0.83,0.73,1,0,1,0.82,0,0,0.67
0,1,0,1,7,0.0,7,98,19,0,0,4,3.0,6227.0,5654.0,4.0,3,0,2.0,2.0,1.1,0.38,2,0,4,0.38,0,1,1.33
0,0,0,0,1,1.0,1,190,7,0,2,3,9.0,26742.0,45026.0,13.0,1,0,4.0,5.0,0.59,0.71,0,0,1,0.64,0,0,0.33
0,0,0,0,8,1.0,8,88,5,0,4,7,11.0,41382.0,47693.0,19.0,0,0,7.0,8.0,0.87,0.6,2,0,1,0.55,0,1,0.64
0,3,1,0,14,1.0,9,118,6,0,3,7,5.0,7467.0,12088.0,9.0,5,4,2.0,2.0,0.62,0.47,0,5,6,0.33,5,5,1.4
0,1,0,0,3,1.0,7,109,12,0,2,3,12.0,12489.0,28984.0,20.0,2,1,2.0,2.0,0.43,0.43,3,2,3,0.52,3,3,0.25
0,2,2,0,4,1.0,2,107,5,0,2,4,10.0,39166.0,45692.0,19.0,0,0,6.0,8.0,0.86,0.7,0,0,0,0.5,2,0,0.4
0,3,2,0,4,1.0,3,80,5,0,1,1,1.0,594.0,691.0,1.0,2,1,1.0,1.0,0.86,0.33,0,1,2,0.33,1,1,1.0
